Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10,Class_11,True_Label
0.005654371,0.03701491,0.00033329954,7.909579e-05,0.00066979125,7.0982394,0.007081094,7.8011084,0.004734791,0.0005693446,0.044098176,0.00041735667,5
14.983782,0.0016943006,0.009633986,2.647922e-06,2.1291014e-06,5.8149662e-06,0.004343996,0.00012551571,2.7025444e-05,9.016062e-07,0.00032743995,5.217484e-05,0
1.4091067e-06,0.0005349793,3.7740085e-06,1.3950343e-07,2.2231055e-07,0.00015758161,0.0030575148,2.9843202e-06,0.001303301,3.236673e-07,14.994937,9.595196e-09,10
0.00015789038,2.6780593,0.00010019921,0.00011642605,0.00012258154,5.4628663,0.0029041467,6.839978,0.0013719432,0.00028201137,0.009178465,0.0048613437,1
4.580631e-07,0.072433375,3.398127e-07,2.3765095e-07,2.2962918e-06,14.6378765,4.362327e-06,0.22374609,0.0019264182,3.9729516e-06,0.064005114,2.009645e-06,5
9.446166,0.00013290864,0.006189504,0.0015771943,3.349323e-05,1.826204e-05,5.346663,0.00028801864,8.5461106e-05,0.00012799386,0.19772044,0.0009982751,0
0.0023140109,0.041217893,0.00097274757,0.0005431769,0.0004952837,8.655896,0.014934443,5.8648376,0.21776831,0.011154949,0.18519865,0.0046670856,7
2.5472165e-08,1.8352033e-05,5.5280807e-08,1.614281e-08,1.4625046e-07,14.168648,2.0934428e-07,0.81410587,0.0036996945,3.509511e-07,0.013524118,3.3314447e-07,5
1.9230027e-05,0.00013695029,3.6539793e-06,2.3509776e-06,7.6005824e-07,0.00017369939,0.019678503,7.984287e-05,0.0007225496,8.327272e-06,14.979173,1.14983e-07,10
0.0089472355,0.0007419049,0.01583469,0.003950413,4.365372e-05,0.00013152056,9.4856415,0.00028682657,0.00071671326,0.009495508,5.474103,0.000104874314,6
2.0501586e-05,14.910106,1.595186e-05,1.3454414e-05,4.96634e-06,0.00057209143,0.00010300016,0.08702526,0.00051632914,4.6959052e-05,0.0014936343,8.3256076e-05,1
5.3078715e-05,1.4625341e-06,9.0071444e-07,6.355758e-06,0.00023211543,14.595551,0.00012213732,0.3919606,0.006229167,4.432579e-05,0.005800735,1.0356193e-06,5
0.00070991716,0.28027135,8.88878e-05,0.0013114606,0.0006353445,11.143054,0.03907835,1.7977493,0.19197302,0.0152369,1.529616,0.00027539697,5
8.1674225e-06,0.003944013,0.00042961008,4.385449e-06,7.163689e-06,1.5672292,1.8638004e-05,0.03774697,4.199227,0.000109246204,9.191266,1.0395101e-05,8
0.02396413,0.00032421068,0.0011554802,5.3972584e-05,1.2632107e-05,0.00070951675,12.443777,0.00016879584,0.003817867,0.00036894006,2.5255203,0.00012701092,6
14.703712,4.597386e-06,0.2952415,1.8010502e-05,2.746805e-07,5.575944e-07,0.0009335816,1.5941576e-05,4.919654e-07,1.0469851e-08,3.0157687e-05,4.299191e-05,0
1.7040144,0.11312448,0.12430341,6.9537177,2.7297437,0.16241878,1.4505173,0.06549825,0.42946455,0.11305777,1.1084226,0.045716908,3
9.4525814e-05,14.491483,0.00017644475,3.4765082e-05,7.693547e-05,0.00023866922,0.0014371825,0.08883231,0.00036272334,5.1070616e-05,0.4171979,1.4626588e-05,1
0.014062122,7.8386087,0.0044990364,0.010432397,0.0097607495,1.0142998,0.044806242,3.8111036,0.8749073,0.017083656,1.3558555,0.0045814575,0
0.055003125,3.8690724,0.009598413,0.01325458,0.030211542,0.30993244,0.48397738,0.9424015,4.7893624,0.04550994,4.446473,0.005202393,8
1.5709395e-07,3.7394362e-05,2.8601573e-08,3.5626062e-08,3.3506795e-09,4.8124835e-05,3.716025e-07,2.1440892e-05,6.025693e-05,0.00012362031,14.99971,5.8661435e-08,10
4.3155005e-06,0.031163419,3.859672e-07,1.854744e-05,2.9029548e-05,0.002804586,0.0001381842,14.964212,0.00018295279,9.024155e-05,0.0013520009,7.5302546e-07,7
14.991418,1.1525101e-06,0.0011639163,1.2954166e-06,1.4965373e-06,1.16918645e-05,0.0070435153,8.743933e-06,6.946654e-06,4.879663e-07,9.4409e-05,0.00024604052,0
1.1985479e-05,0.0088206595,1.7871445e-05,2.0948755e-06,1.684471e-06,0.061705325,8.364016e-05,0.7016703,13.565301,6.803192e-05,0.66230834,6.6680736e-06,8
0.0023532007,0.0037954594,5.0899474e-05,4.49152e-05,9.776567e-06,0.0005345603,0.21656804,0.0036176862,5.042774,0.0027020983,9.727548,2.5727188e-06,8
0.0019181618,2.1844808e-06,6.9324636e-07,2.4068627e-06,1.1992964e-07,3.2001103e-06,14.985448,8.6863247e-07,1.2730287e-05,5.528241e-06,0.012607597,2.9257128e-08,6
3.4921146e-07,6.018161e-06,14.999996,4.0454706e-12,3.027236e-09,7.681962e-09,9.8798616e-08,4.9129962e-09,1.07758365e-10,2.3762996e-13,9.42298e-10,3.3420196e-08,2
2.5474812e-05,0.00026621137,6.010659e-06,1.0581903e-05,5.543785e-07,0.00018272635,0.0005111713,0.00015175095,6.0957278e-05,0.00041624345,14.998368,2.4690926e-06,10
0.027324053,0.0007231708,0.000703152,0.00090200274,0.0009928914,0.004185412,11.458403,0.00077240285,0.0038090502,3.2862717e-05,3.502107,4.4730696e-05,6
0.0895271,6.880281e-05,2.1142061e-05,3.701566e-05,1.5065121e-06,1.2136815e-06,14.702925,5.53342e-05,4.6955523e-05,6.5957142e-06,0.20731157,1.2372561e-06,6
5.6860412e-05,0.0001860025,1.8099205e-05,1.5307847e-05,1.9377997e-06,9.162853e-05,0.00599894,8.991577e-05,0.000996261,0.007165006,14.985379,2.122757e-06,10
2.1761899e-08,14.988714,3.9073115e-08,3.0649645e-08,1.6313775e-08,7.1437426e-05,1.6464992e-07,0.0110051185,2.1858932e-06,1.9772078e-06,0.00020247351,4.7865708e-08,1
0.16834079,0.0032385064,0.0010789726,0.00318939,0.00046172852,0.8672977,9.714019,0.019572759,0.36635217,0.08753591,3.7676854,0.0012268305,6
6.147425e-06,0.040434405,7.1236593e-07,3.849092e-08,2.1776685e-09,2.866328e-06,9.419823e-05,0.0019356499,3.715389,5.1269108e-06,11.242131,1.5639491e-08,8
0.01922574,0.0023978804,9.55811e-05,0.0053275307,2.0495769e-05,0.0042846263,1.1180843,0.0067877485,0.013119061,8.694534,5.136025,9.7941556e-05,9
0.008479315,1.4956611e-05,0.0038683813,1.6510695e-07,4.547241e-08,6.553578e-05,0.0059127035,1.388452e-05,4.4612785e-05,0.00035188798,0.0007506877,14.980498,11
0.10312359,13.190617,0.11930421,0.0055297995,0.05684055,0.14101243,0.12792793,1.0657076,0.043263916,0.0032030358,0.11415439,0.029316545,1
0.37640166,0.00021543828,0.00031498683,0.001278965,4.060183e-05,0.00014014442,13.197099,0.00042186733,0.0052823587,0.00014658167,1.4186162,4.212681e-05,6
0.00017427135,0.002181233,8.924416e-06,2.9654846e-06,2.299636e-06,0.00012327464,0.019569106,0.0064326003,0.04999632,5.1636175e-06,14.921507,8.870463e-07,6
12.679309,0.00014074538,0.003170568,0.0006547125,5.7141347e-05,0.00037935065,2.3099868,0.0003896021,0.0006865276,1.1324995e-05,0.0049415724,0.00027483676,0
0.015621759,0.3578,0.0050862366,0.0040865866,0.031279534,9.483398,0.10311327,3.4059129,0.07890526,0.017168231,1.4921598,0.00546572,5
0.01988408,0.042936973,0.0022075363,0.0025324349,0.025293801,9.37263,0.03207947,3.786579,1.4831561,0.003357368,0.22611068,0.0032316349,8
1.0231319e-05,14.816383,1.055337e-06,6.0219094e-07,1.570853e-06,0.0015966948,0.00010932436,0.1681631,0.0039509004,4.1278632e-05,0.009738485,6.220143e-07,1
1.0923659e-05,0.0003535509,1.4334145e-05,3.5043142e-06,4.299444e-07,5.4584194e-05,0.003805453,3.175456e-05,0.00022559712,3.8621693e-05,14.995461,5.848722e-07,10
6.63873e-05,8.412516,0.0001045937,6.668312e-05,1.8687453e-05,0.008675415,7.987562e-05,6.400008,0.024720158,9.6427466e-05,0.15360293,4.507155e-05,7
0.0008309758,4.092204e-05,1.965638e-05,0.00404063,5.362822e-07,0.00023858297,0.005080732,3.050691e-05,0.0005881386,0.000632827,14.988483,1.2954857e-05,10
8.124956e-05,0.00011179211,1.9417307e-06,7.8176276e-07,2.1038866e-06,0.0001073375,0.09672086,1.0130178e-05,0.0008949158,3.3421635e-05,14.902038,3.148989e-07,10
0.00021929415,12.655639,0.00010512479,0.00051951513,0.00020866965,1.7783852e-05,0.0018546481,2.27311,0.0010632498,0.0003191292,0.06693398,7.1061395e-06,1
0.66172504,0.0028628598,0.006056566,0.0038407699,0.0019832356,0.005633372,6.3934784,0.0046508433,0.10099531,0.00162514,7.8165083,0.00063903397,6
2.6584877e-07,8.883594e-05,4.3587765e-08,4.3218062e-08,7.6400015e-09,5.2475883e-05,8.5490814e-05,2.1216456e-06,0.0009066469,3.963065e-06,14.998859,1.910538e-09,6
0.27699974,0.1814203,0.11320588,2.608659,10.039016,0.54495615,0.09002007,0.09900157,0.8215303,0.03741604,0.1677746,0.019998727,4
2.575184e-06,14.985567,5.946065e-07,8.9178803e-07,0.0001552434,0.0024433644,0.00015562882,0.0019712981,0.00075870345,2.2729862e-06,0.008940409,6.8386804e-08,1
0.013006613,0.0003378448,0.00067502697,0.0010855881,3.963556e-05,0.0013407804,0.3464542,0.00032473198,0.03956509,8.678421,5.918479,0.00026964294,9
0.00054135214,0.0014506897,3.7011854e-05,0.0003548186,2.698065e-05,0.00043214645,0.009719642,5.7276993e-05,0.00091378787,5.9194896e-05,14.986396,9.272769e-06,10
2.874821e-05,0.00018310884,1.1399935e-05,2.4942278e-06,4.1526494e-07,0.00036862376,0.0004459621,2.4454777e-05,0.0012524717,6.4500678e-06,14.997679,4.833059e-07,10
0.87339896,1.5052007,0.15446699,2.0650039,0.9245485,0.777095,0.36028984,0.5380645,1.3560104,3.0998216,2.6570451,0.68905497,10
0.0036450454,0.0017893255,0.002578113,0.0033686343,0.007857971,10.218173,0.0031539148,0.4565214,4.0117126,0.0036541882,0.28454012,0.0030033893,5
3.816825e-06,14.415637,1.0298087e-07,2.894557e-06,3.3730404e-07,9.2956356e-08,0.00026135493,0.57854706,8.433733e-05,1.4753035e-05,0.0054467865,2.6388117e-08,1
0.0127869,0.00024313811,0.0002167748,0.001063914,5.7345474e-05,6.286549e-05,0.07289321,3.920864e-05,0.00023152132,0.0005928681,14.911791,2.4154067e-05,10
0.00048336177,0.14464368,0.003380363,0.016352322,0.49751934,9.998315,0.0202215,4.231089,0.015550844,0.0051716086,0.066247724,0.0010272439,7
0.006587757,5.8437104,0.0102548655,9.6177726e-05,0.011542659,7.6884203,0.0049976353,0.8885873,0.0403703,0.00029714635,0.50057036,0.004564576,5
1.8346217,9.552909e-08,7.662078e-05,1.07532005e-05,4.1377923e-08,6.575416e-07,13.159918,3.8750318e-07,3.2006432e-05,7.2031557e-06,0.005328921,4.8449206e-06,6
2.1197386,0.012760832,0.058475513,0.008482054,9.830498e-05,0.00060249894,3.1908092,0.0041803,0.44551146,0.005071028,9.153341,0.00093009433,6
0.00095196924,0.0064232904,0.00010640965,0.06053366,14.915003,0.012977227,0.00063538784,0.0025903946,0.0002608512,2.8644634e-05,0.00032861953,0.00015980558,4
0.0014473539,0.0007292912,5.6067514e-05,1.6005366,13.379263,0.011660027,0.00024007238,0.0043391082,0.0013048311,0.00015778738,0.00025240117,1.2201198e-05,4
0.33878493,0.0044644596,14.491023,0.00016504402,0.0002020972,0.01460183,0.006425712,0.0012212235,0.0025954184,5.0670023e-05,0.13657273,0.003891169,0
5.1519623e-06,0.0035541959,3.2849957e-06,6.8277893e-07,2.3709124e-07,0.00030353616,9.1584e-05,0.00020331028,0.0010791105,1.1971889e-05,14.994749,2.5211193e-07,10
13.885586,9.0337744e-05,0.89251316,0.00016420387,9.694963e-06,3.4417815e-05,0.16869456,0.00041548145,2.5669471e-05,5.5843548e-06,0.0030781606,0.049383618,0
8.3929815e-05,14.918789,0.00072571536,0.00018105617,0.00014829538,0.008248,0.00030988074,0.066348515,0.0013388554,5.8665082e-05,0.0036108124,0.00015891652,1
2.3872316e-08,1.1871053e-09,14.999999,2.9999037e-06,3.8137782e-10,8.63103e-10,5.192795e-08,1.2361256e-09,1.2722504e-08,2.6794814e-10,1.6217192e-07,1.8302524e-08,2
8.963086e-06,14.534286,4.2169704e-06,7.3192546e-06,1.4612179e-05,0.01164104,0.0002851139,0.44927847,0.00013423216,1.6496604e-05,0.0043173535,3.3401384e-06,1
5.6576602e-05,2.2007063e-07,4.7287034e-05,4.5274406e-11,4.9395803e-11,5.525045e-07,7.471638e-05,4.907081e-07,2.051209e-08,8.555414e-08,1.5509534e-07,14.999825,11
1.07823125e-05,1.547064e-07,0.00020304085,14.999327,7.72843e-06,1.0740933e-08,0.0004386129,2.9378825e-08,5.183847e-07,2.4955818e-07,1.2960162e-05,1.766394e-08,3
14.799141,0.00023475832,0.003331095,0.0017577676,0.0007168131,0.0003815223,0.1910738,0.0010476551,0.00093475945,8.984629e-05,0.00051234604,0.00077985466,0
2.4631921e-08,0.00023337097,1.3321623e-08,4.2700536e-09,2.8945644e-09,0.00010254952,7.154248e-07,1.5809615e-05,3.4593544e-05,4.3475534e-08,14.999614,8.958476e-10,10
5.4671114e-07,8.433116,1.4790935e-06,2.3976918e-07,2.5009975e-05,6.3944645,2.1386702e-05,0.017174425,0.0428802,1.2101385e-05,0.112306125,3.355839e-07,1
3.4321376e-05,14.76424,7.668568e-06,1.7595155e-06,2.1666208e-05,0.19723246,9.487449e-05,0.027296122,0.0037543725,6.39094e-05,0.007249653,2.0999476e-06,1
0.0087371655,0.00031720585,0.0011278166,13.916086,0.0015040733,9.823617e-05,0.9523862,0.0012010515,0.030809522,0.0001342504,0.08759816,3.2232194e-06,3
1.3339251e-06,5.5599734e-09,2.0869013e-06,14.999804,1.3563762e-07,7.4545845e-09,0.00013732414,2.1848054e-09,3.7756696e-08,7.7824645e-08,5.2566487e-05,4.1750267e-10,3
4.3904715e-06,14.843757,0.0018345016,2.085427e-06,0.00016570628,0.02140593,0.00031718914,0.12623358,0.0006228054,1.5473212e-06,0.0055468157,0.000109122004,1
3.2165474e-07,9.983487e-07,1.2968683e-08,2.4751248e-10,5.277009e-10,0.052794576,0.00018475266,0.00027511924,13.860036,4.689932e-07,1.0867101,5.949989e-09,8
0.0031111205,0.00060385186,0.00066394894,4.4599765e-05,0.00013214601,0.0047287964,1.8709235,0.0054958877,0.05726025,0.0020904532,13.054529,0.00041877376,10
0.0011135907,0.0032669622,0.0022064643,0.0006488632,1.4851592e-05,0.0017404008,0.006351396,0.00071328884,0.038786974,0.001719285,14.943391,4.8282942e-05,10
1.4570314e-06,14.970962,6.95604e-07,1.0851103e-06,7.772243e-07,7.0730384e-05,4.652315e-05,0.02596046,0.00031999184,1.8106728e-05,0.0026186425,2.3762495e-07,1
0.41110617,0.012211594,0.00040214258,0.0005672694,1.6095766e-05,3.4888028e-05,0.60844356,0.00032301756,0.44677463,0.00080596545,13.519295,1.7343678e-05,10
1.9917134e-05,0.00081509474,5.3041913e-06,4.104531e-06,2.8746488e-06,0.00018634417,0.00010238865,3.5380355e-05,2.57853e-05,3.6143203e-06,14.998798,1.0456482e-06,10
0.003941495,0.00043739213,0.00024006596,0.0010914939,0.029630257,14.167398,0.011065877,0.7803664,0.004021113,0.0003854884,0.0009120522,0.0005130004,5
7.462836e-05,6.3211843e-07,2.1859225e-07,7.6345225e-07,4.5902677e-09,9.018985e-06,8.387492e-05,4.9712984e-08,6.228926e-05,14.997415,0.0023461573,6.4325463e-06,9
0.13720764,0.0029090173,0.028681803,0.000100763165,0.00012392903,0.00055627315,14.710597,0.0007646479,0.00028073008,0.0001535847,0.11739247,0.0012312022,6
9.118821e-06,0.001728988,3.2888884e-06,1.6812432e-05,0.0010008238,14.725467,0.00016798338,0.07123887,0.018156182,0.0008535606,0.18135512,6.093974e-06,5
0.005046276,0.0055365413,0.0011607191,0.0035536473,0.0001957418,0.00095776183,0.16904585,0.0010116099,0.00070118695,0.0010554317,14.811603,0.00013169434,10
13.325168,4.6380487e-07,0.071727954,0.026226088,1.2764924e-06,1.7609356e-07,1.5571303,1.1066691e-06,3.5615834e-05,2.0601115e-05,0.019641295,5.0474187e-05,6
7.1716466e-05,0.00015075527,14.997896,9.851389e-05,1.0301611e-05,7.573628e-05,0.00019740275,2.7390917e-05,0.0005141464,1.7563729e-06,0.0006102118,0.00034788088,2
0.63388294,0.05314048,0.009120955,0.30186647,10.029235,0.06519349,0.67294025,0.13780576,1.2108079,0.0076403404,1.8771797,0.0011865115,4
0.0001340225,1.2451468e-09,2.1306352e-05,3.0689393e-09,4.084765e-10,2.4651827e-08,4.0408955e-05,1.6932146e-08,2.7130564e-08,5.753575e-07,1.8375894e-07,14.999801,11
0.008306194,0.29042783,0.0020871782,0.006128671,0.015359767,13.098231,0.029764527,1.4937675,0.018070046,0.024958134,0.009307396,0.0035947291,5
0.0028802652,10.115377,0.0006188227,0.0065513374,0.002600994,0.16928636,0.0066688885,4.4734173,0.09344102,0.0051029557,0.12291246,0.0011391261,7
